Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Cabin_n,Transported,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_False,CryoSleep_True,Cabin_d_A,Cabin_d_B,Cabin_d_C,Cabin_d_D,Cabin_d_E,Cabin_d_F,Cabin_d_G,Cabin_d_T,Cabin_s_P,Cabin_s_S,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_False,VIP_True
19.0,0.0,0.0,0.0,0.0,0.0,679,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
21.0,40.0,0.0,736.0,0.0,0.0,774,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
54.0,111.0,0.0,1144.0,8.0,23.0,846,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True
0.0,0.0,0.0,0.0,0.0,0.0,846,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
23.0,15.0,1.0,777.0,3.0,3.0,847,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
18.0,0.0,0.0,0.0,0.0,0.0,678,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
58.0,850.0,0.0,22.0,1493.0,0.0,777,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
39.0,664.0,0.0,0.0,40.0,0.0,778,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
23.0,40.0,15.0,30.0,0.0,637.0,851,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
11.0,0.0,0.0,0.0,0.0,0.0,679,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
29.0,0.0,0.0,0.0,0.0,0.0,258,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
36.0,19.0,476.0,0.0,5.0,290.0,259,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
13.0,16.0,0.0,87.0,544.0,0.0,852,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
45.0,0.0,0.0,0.0,0.0,0.0,149,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
46.0,0.0,1029.0,0.0,0.0,0.0,780,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
15.0,0.0,0.0,0.0,0.0,0.0,683,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
35.0,89.0,0.0,0.0,545.0,0.0,853,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
23.0,0.0,0.0,0.0,0.0,0.0,781,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
27.0,0.0,0.0,580.0,211.0,0.0,273,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
16.0,0.0,0.0,0.0,0.0,0.0,683,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
37.0,246.0,0.0,703.0,5.0,0.0,685,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
45.0,0.0,0.0,0.0,0.0,0.0,132,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
58.0,0.0,279.0,3627.0,122.0,30.0,132,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
38.0,0.0,18.0,30.0,0.0,832.0,855,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
28.0,0.0,241.0,6.0,0.0,542.0,260,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
47.0,0.0,0.0,0.0,0.0,0.0,140,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
41.0,0.0,1562.0,0.0,2.0,16.0,140,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
23.0,0.0,0.0,0.0,0.0,0.0,686,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
24.0,0.0,0.0,0.0,0.0,0.0,856,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
58.0,12.0,0.0,186.0,2436.0,4.0,856,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
24.0,1363.0,0.0,50.0,0.0,0.0,856,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
56.0,128.0,0.0,959.0,0.0,42.0,856,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
15.0,0.0,0.0,0.0,0.0,0.0,856,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
19.0,154.0,170.0,2074.0,0.0,0.0,141,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
27.0,0.0,0.0,0.0,658.0,133.0,261,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
47.0,59.0,1.0,327.0,557.0,0.0,857,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
37.0,0.0,89.0,15.0,20.0,592.0,858,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
39.0,0.0,0.0,0.0,0.0,0.0,859,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
20.0,0.0,0.0,0.0,0.0,0.0,859,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
20.0,760.0,0.0,742.0,352.0,0.0,859,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
38.0,490.0,663.0,358.0,855.0,0.0,859,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
46.0,247.0,0.0,418.0,480.0,36.0,142,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
13.0,0.0,0.0,0.0,0.0,0.0,859,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
24.0,612.0,326.0,46.0,87.0,0.0,859,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
32.0,0.0,0.0,0.0,0.0,0.0,161,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
44.0,36.0,588.0,0.0,1675.0,3597.0,161,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
19.0,0.0,0.0,4.0,6.0,773.0,687,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
30.0,0.0,1172.0,183.0,91.0,0.0,50,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
23.0,0.0,0.0,0.0,0.0,0.0,50,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
4.0,0.0,0.0,0.0,0.0,0.0,133,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
44.0,0.0,0.0,0.0,0.0,0.0,133,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
31.0,2.0,8747.0,0.0,4840.0,14485.0,133,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
41.0,0.0,9463.0,0.0,1022.0,1562.0,133,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
33.0,0.0,2020.0,0.0,1817.0,182.0,51,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False
43.0,0.0,124.0,0.0,3975.0,186.0,51,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
43.0,0.0,3172.0,0.0,26.0,4376.0,51,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True
19.0,558.0,0.0,353.0,0.0,8.0,860,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
24.0,0.0,1725.0,0.0,0.0,0.0,688,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
17.0,0.0,0.0,0.0,0.0,0.0,685,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
23.0,1277.0,84.0,0.0,240.0,598.0,861,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
17.0,558.0,0.0,3.0,0.0,1226.0,686,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
18.0,950.0,1.0,236.0,754.0,0.0,135,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
34.0,0.0,0.0,0.0,0.0,0.0,862,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
13.0,0.0,0.0,0.0,0.0,0.0,688,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
66.0,610.0,2549.0,0.0,17.0,0.0,786,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
27.0,0.0,867.0,0.0,128.0,363.0,786,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
19.0,1620.0,0.0,4.0,0.0,82.0,689,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
55.0,0.0,198.0,703.0,1.0,0.0,787,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
40.0,0.0,0.0,1.0,293.0,667.0,143,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
23.0,0.0,0.0,0.0,0.0,0.0,691,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
7.0,0.0,0.0,0.0,0.0,0.0,691,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
12.0,0.0,0.0,0.0,0.0,0.0,691,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
37.0,0.0,886.0,0.0,58.0,441.0,789,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
22.0,0.0,13.0,524.0,7.0,0.0,865,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
46.0,0.0,0.0,0.0,0.0,0.0,163,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
37.0,326.0,0.0,455.0,2.0,0.0,144,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
50.0,0.0,0.0,0.0,0.0,0.0,151,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
28.0,0.0,0.0,0.0,0.0,0.0,151,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
26.0,0.0,0.0,0.0,0.0,0.0,134,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
23.0,3.0,343.0,0.0,4280.0,0.0,262,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
34.0,992.0,0.0,14.0,0.0,0.0,145,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
65.0,0.0,0.0,0.0,0.0,0.0,134,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
29.0,0.0,0.0,0.0,0.0,0.0,867,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
40.0,1268.0,0.0,0.0,0.0,0.0,868,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
32.0,1331.0,416.0,0.0,665.0,64.0,868,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
31.0,553.0,224.0,9.0,1.0,0.0,263,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
13.0,27.0,81.0,1080.0,0.0,0.0,869,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
29.0,37.0,0.0,167.0,608.0,0.0,692,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
28.0,0.0,53.0,0.0,732.0,6.0,264,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
19.0,1184.0,88.0,0.0,0.0,334.0,790,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
22.0,0.0,0.0,0.0,0.0,0.0,266,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
13.0,406.0,0.0,1670.0,0.0,427.0,872,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
21.0,0.0,0.0,23.0,820.0,22.0,873,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
24.0,0.0,0.0,1435.0,10.0,0.0,791,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
47.0,0.0,4983.0,0.0,173.0,43.0,164,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
27.0,0.0,144.0,76.0,184.0,3932.0,135,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
18.0,0.0,0.0,774.0,0.0,13.0,277,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
36.0,0.0,0.0,0.0,0.0,0.0,165,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
68.0,0.0,1.0,223.0,580.0,0.0,875,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
28.0,0.0,0.0,0.0,0.0,0.0,877,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
36.0,3002.0,21.0,150.0,0.0,0.0,136,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
17.0,0.0,628.0,0.0,66.0,449.0,794,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
13.0,0.0,0.0,0.0,0.0,0.0,695,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
30.0,0.0,10.0,0.0,3840.0,329.0,693,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
58.0,0.0,2946.0,0.0,101.0,387.0,166,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
43.0,0.0,0.0,0.0,0.0,0.0,166,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
20.0,354.0,1546.0,323.0,284.0,315.0,166,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
15.0,156.0,1.0,1132.0,192.0,33.0,795,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
30.0,488.0,0.0,242.0,0.0,79.0,696,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
33.0,5493.0,9401.0,23.0,3013.0,303.0,136,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
25.0,0.0,0.0,0.0,0.0,0.0,136,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
62.0,0.0,22.0,0.0,3314.0,22.0,136,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
41.0,0.0,0.0,0.0,0.0,0.0,697,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
27.0,6.0,0.0,0.0,768.0,1141.0,880,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
18.0,0.0,0.0,0.0,0.0,0.0,698,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
27.0,0.0,0.0,0.0,0.0,0.0,698,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
19.0,571.0,0.0,0.0,97.0,813.0,880,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
37.0,0.0,0.0,115.0,671.0,0.0,698,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
24.0,0.0,0.0,0.0,0.0,0.0,698,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
29.0,13.0,0.0,664.0,74.0,101.0,698,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
44.0,0.0,0.0,608.0,0.0,91.0,880,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
19.0,0.0,265.0,882.0,2.0,293.0,881,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
39.0,0.0,266.0,0.0,1254.0,197.0,37,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False
39.0,9.0,1525.0,0.0,0.0,146.0,37,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False
41.0,0.0,0.0,0.0,0.0,0.0,796,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
27.0,0.0,0.0,0.0,0.0,0.0,696,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
56.0,412.0,492.0,9.0,117.0,33.0,137,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
22.0,0.0,0.0,0.0,0.0,0.0,135,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
26.0,1.0,1269.0,4790.0,270.0,5116.0,135,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
24.0,0.0,0.0,0.0,0.0,1300.0,797,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
18.0,0.0,0.0,0.0,0.0,0.0,697,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
32.0,0.0,0.0,1020.0,0.0,0.0,883,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
25.0,0.0,0.0,0.0,0.0,0.0,38,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False
55.0,0.0,252.0,1.0,0.0,553.0,799,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
19.0,0.0,2.0,0.0,669.0,0.0,884,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
24.0,0.0,717.0,222.0,8.0,1.0,698,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
32.0,401.0,3724.0,5.0,422.0,62.0,154,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
24.0,0.0,0.0,0.0,0.0,0.0,267,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
32.0,0.0,0.0,0.0,0.0,0.0,890,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
36.0,0.0,0.0,0.0,0.0,0.0,701,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
28.0,0.0,31.0,0.0,1283.0,871.0,52,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False
52.0,0.0,559.0,0.0,0.0,0.0,801,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
29.0,646.0,91.0,13.0,0.0,0.0,702,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
23.0,49.0,0.0,2716.0,0.0,0.0,147,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
35.0,0.0,0.0,0.0,0.0,0.0,703,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
41.0,14.0,6777.0,81.0,604.0,2936.0,138,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
33.0,0.0,0.0,0.0,0.0,0.0,269,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
6.0,0.0,0.0,0.0,0.0,0.0,706,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
15.0,36.0,841.0,0.0,0.0,0.0,803,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
38.0,0.0,668.0,84.0,267.0,0.0,705,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
56.0,0.0,779.0,12.0,3.0,35.0,893,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
4.0,0.0,0.0,0.0,0.0,0.0,707,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
21.0,0.0,0.0,0.0,0.0,0.0,707,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
22.0,1371.0,0.0,235.0,0.0,0.0,805,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
37.0,0.0,0.0,785.0,3.0,0.0,270,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
6.0,0.0,0.0,0.0,0.0,0.0,709,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
22.0,563.0,521.0,364.0,0.0,0.0,807,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
26.0,0.0,137.0,0.0,0.0,7629.0,139,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
22.0,0.0,3.0,486.0,0.0,228.0,272,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
24.0,439.0,0.0,2140.0,0.0,0.0,139,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
25.0,0.0,0.0,0.0,0.0,0.0,808,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
48.0,2.0,0.0,83.0,589.0,233.0,711,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
24.0,786.0,0.0,0.0,7.0,0.0,273,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
3.0,0.0,0.0,0.0,0.0,0.0,810,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
24.0,0.0,0.0,0.0,0.0,0.0,810,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
25.0,412.0,0.0,567.0,775.0,0.0,810,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
1.0,0.0,0.0,0.0,0.0,0.0,810,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
20.0,0.0,187.0,712.0,0.0,0.0,811,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
28.0,427.0,0.0,754.0,0.0,0.0,140,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
17.0,0.0,0.0,0.0,0.0,0.0,707,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
28.0,0.0,3345.0,0.0,2143.0,27.0,141,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
47.0,0.0,0.0,0.0,0.0,0.0,53,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
34.0,0.0,0.0,0.0,0.0,0.0,281,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
29.0,267.0,1418.0,257.0,843.0,0.0,155,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True
14.0,0.0,0.0,0.0,0.0,0.0,155,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
40.0,2320.0,0.0,4874.0,3131.0,498.0,155,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
49.0,22.0,0.0,1129.0,0.0,77.0,813,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
51.0,0.0,0.0,0.0,0.0,0.0,156,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
41.0,0.0,545.0,0.0,2740.0,293.0,156,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
44.0,0.0,14201.0,0.0,22.0,584.0,156,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
47.0,2044.0,0.0,95.0,0.0,120.0,814,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
22.0,0.0,0.0,945.0,0.0,4.0,815,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
13.0,0.0,0.0,0.0,0.0,0.0,708,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
18.0,0.0,35.0,661.0,0.0,63.0,816,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
28.0,0.0,1125.0,3.0,562.0,7.0,717,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
22.0,429.0,2.0,232.0,0.0,59.0,274,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
50.0,444.0,0.0,408.0,0.0,0.0,718,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
47.0,0.0,0.0,0.0,0.0,0.0,142,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
55.0,802.0,0.0,155.0,4.0,337.0,275,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
21.0,0.0,0.0,0.0,0.0,0.0,709,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
39.0,0.0,0.0,1.0,0.0,2330.0,709,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
37.0,33.0,3484.0,17.0,4.0,1384.0,157,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
31.0,22.0,10025.0,2.0,124.0,1.0,157,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
28.0,0.0,0.0,0.0,0.0,0.0,167,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
23.0,118.0,0.0,949.0,206.0,2071.0,148,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
28.0,3.0,2127.0,0.0,696.0,10.0,137,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
40.0,0.0,17687.0,0.0,425.0,155.0,137,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
54.0,0.0,1832.0,0.0,0.0,1768.0,137,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
18.0,0.0,0.0,0.0,0.0,0.0,896,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
27.0,0.0,14.0,0.0,734.0,331.0,819,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
43.0,0.0,1947.0,0.0,0.0,1651.0,168,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
